,Datetime,Tweet Id,Text,Username
59,2022-03-05 14:28:42+00:00,1500116095986204675,'തെരഞ്ഞെടുപ്പ് ഓഫര്‍ അവസാനിക്കുന്നു'; പെട്രോള്‍ ടാങ്ക് ഉടന്‍ നിറയ്ക്കൂ എന്ന് രാഹുല്‍ ഗാന്ധി #RahulGandhi #PetrolDieselprice #AssemblyPolls2022 https://t.co/B6tJTVcViS,reporter_tv
60,2022-03-05 14:28:22+00:00,1500116012909621254,'തെരഞ്ഞെടുപ്പ് ഓഫര്‍ അവസാനിക്കുന്നു'; പെട്രോള്‍ ടാങ്ക് ഉടന്‍ നിറയ്ക്കൂ എന്ന് രാഹുല്‍ ഗാന്ധി #RahulGandhi #PetrolDieselprice #AssemblyPolls2022 https://t.co/ENHF2qBBvU,ReporterTv_News
61,2022-03-05 02:31:10+00:00,1499935521262702595,"Assembly Elections 2022: Voting for the 2nd phase gets underway in Manipur.

#AssemblyElections2022 #AssemblyPolls2022 #ManipurElections #ManipurElections2022 #Manipur #JagrukVoter #GoVote #Elections2022",LokPoll
62,2022-03-03 11:24:05+00:00,1499344859559120900,"Voter Turnout #UttarPradeshElections2022 6th Phase

#AssemblyElections2022 #AssemblyPolls2022 #UttarPradeshElections #GoVote #JagrukVoter #Election2022 https://t.co/ICWYiAGhmL",LokPoll
63,2022-03-03 10:05:01+00:00,1499324959700647936,"#Varanasi: A huge crowd gathered to attend the public meeting of #BSP #supremo @Mayawati in the district

#UPElections2022 #AssemblyElections2022 #AssemblyPolls2022 https://t.co/SvCHF27A05",KhabarLahariya
64,2022-03-03 09:57:59+00:00,1499323190966816768,"#UPElections2022 | Straight from UP: While the 6th phase of voting is going on in UP. #Locals are struggling to find their names on the #voterlist 

#AssemblyElections2022 #AssemblyPolls2022 #विधानसभाचुनाव2022 https://t.co/qOCRSjuYGk",KhabarLahariya
65,2022-03-03 08:09:17+00:00,1499295836311736320,"#UPElections2022 | बैरमपुर: वोट डालने आयी महिला को लिस्ट में किया गया मृतक घोषित। 

#UPElection2022 #AssemblyElections2022 #AssemblyPolls2022 https://t.co/hNdLJj5DXk",KhabarLahariya
66,2022-03-03 06:00:53+00:00,1499263520910688256,"A voter turnout of 8.69 per cent till 9 am was recorded on Thursday with polling across 57 constituencies underway for the sixth phase of Uttar Pradesh elections.

#UttarPradeshElections2022 #UttarPradeshElections #AssemblyElections2022 #AssemblyPolls2022 
https://t.co/nbWAmMmQ9w",dt_next
67,2022-03-03 05:54:11+00:00,1499261838629896194,"8.69% voter turnout recorded till 9 am in the sixth phase of #UttarPradeshAssembly elections

Voting is underway in 57 Assembly seats across 10 districts

#UttarPradeshElections2022 #UttarPradeshElections #AssemblyElections2022 #AssemblyPolls2022 https://t.co/lzl6rPD4Rw",Oneindia
68,2022-03-03 05:48:49+00:00,1499260487682330628,"The polling for the sixth phase of the #UttarPradesh Assembly elections began on Thursday. The voting began at 7 am today and will continue till 6 pm.

#UttarPradeshElections2022 #UttarPradeshElections #AssemblyElections2022 #AssemblyPolls2022 
https://t.co/oluieVJpwx",dt_next
69,2022-03-03 04:45:59+00:00,1499244672912216064,#NewProfilePic @Asthakaushik05 @News18UP AsthaDii के साथ voting 4 6th round of the seven phase #AssemblyPolls2022 in UP has begun Dii के साथ 10 जिलों की 57 सीटों के मतदान का हर अपडेट हर तस्वीर हर खबर graphics के साथ thanku so much Dii min to min updates phase 6 #वाराणसी से live https://t.co/sseN72DSUX,kamboj_anita
70,2022-03-03 04:45:01+00:00,1499244429043187714,"उत्तर प्रदेश विधानसभा सामान्य निर्वाचन-2022

छठे चरण के अंतर्गत मतदान केंद्रों पर सम्मानित दिव्यांग मतदाता उत्साह के साथ पहुंच रहे हैं।

अपना मत देकर लोकतंत्र के प्रति कर्तव्य निभा रहे हैं।

#ECI
#AssemblyPolls2022 
#GoVote 
#GoVoteUP_Phase6 https://t.co/UJlXL7veQf",PibLucknow
71,2022-03-03 04:39:53+00:00,1499243138535559168,"UP Election 2022: यूपी में छठे चरण के लिए मतदान जारी, सुबह 9 बजे तक 8.69% वोटिंग, जानें किस जिले में कितने पड़े वोट

#AssemblyPolls2022 #UttarPradeshElection2022 

https://t.co/9cawHsLUCq",LokmatNewsHindi
72,2022-03-03 04:39:18+00:00,1499242991705559040,"#FactCheck: 2019 लोकसभा चुनाव से संबंधित पुरानी घटना कुंडा में बूथ कैप्चरिंग के गलत दावे से वायरल 

@jagrannews @Nai_Dunia #AssemblyPolls2022 #Vishvasfactcheck

https://t.co/Tc42di4J7X",newsvishvas
73,2022-03-03 04:36:45+00:00,1499242350207696896,"उत्तर प्रदेश विधानसभा सामान्य निर्वाचन-2022

छठे चरण के अंतर्गत मतदान केंद्रों पर सम्मानित दिव्यांग मतदाता उत्साह के साथ पहुंच रहे हैं।

अपना मत देकर लोकतंत्र के प्रति कर्तव्य निभा रहे हैं।

#ECI
#AssemblyPolls2022 
#GoVote 
#GoVoteUP_Phase6 https://t.co/y2o3MB3dl5",ceoup
74,2022-03-03 04:33:30+00:00,1499241530418405376,"UP Poll 6th Phase: 8.69% voter turnout recorded till 9 AM 

#UttarakhandElections2022
#UttarPradeshElections2022 
#AssemblyPolls2022

https://t.co/1DvWyiDWiB",GulistanNewsTV
75,2022-03-03 04:32:22+00:00,1499241245004419072,"UP Election 2022 : बलिया में मतदान करने पहुंचे कटान पीड़‍ितों को पुलिस ने पीटा तो छलका दर्द

#UPElection2022 #AssemblyPolls2022 #Police 
https://t.co/HwYxHBb4qV",JagranNews
76,2022-03-03 04:31:51+00:00,1499241116658503686,"Vote For BJP is the worst you can do for the country 

#VoteBJPOut 
#AssemblyPolls2022 
#UPElection2022 
#UPElections 
#UPElections2022 https://t.co/W0CrTmKnSG",Anilcherukara
77,2022-03-03 04:30:34+00:00,1499240793688657920,"उत्तर प्रदेश विधानसभा चुनाव में आज छठवें चरण के सभी मतदाताओं से मेरा आग्रह है कि अधिक से अधिक संख्या में मतदान कर लोकतंत्र के इस पावन पर्व में भागीदार बनें। अपने मत का प्रयोग कर विकास की राजनीति को मजबूत बनाएं एवं लोकतंत्र को विजयी बनाएँ।
#AssemblyPolls2022 
#UPElection2022",PMuralidharRao
78,2022-03-03 04:28:24+00:00,1499240247544008705,"#BJP appears able to retain support in current round of state elections: US official

#AssemblyPolls2022 
https://t.co/r4xHGkc87b",ArgusNews_in
79,2022-03-03 04:27:47+00:00,1499240091767930880,"Photos: UP Assembly Election 2022: #UttarPradesh 6th Phase Polling

 #UttarPradeshElections2022 #UttarPradeshElections #AssemblyPolls2022 
https://t.co/jXWX2rXQTa",Oneindia
80,2022-03-03 04:27:10+00:00,1499239937409163265,"9 बजे तक कुल ज़िलों का अनुमानित मतदान प्रतिशत 8.69%.

महराजगंज - 8.75
देवरिया - 8.4
अम्बेडकरनगर - 9.46
बलिया - 7.57
बलरामपुर - 8.13
सिद्धार्थनगर - 8.28
बस्ती - 9.88
संतकबीरनगर - 6.80
गोरखपुर - 8.96
कुशीनगर - 9.64

#UPElection2022 
#UPElections 
#AssemblyPolls2022",TSootradhar
81,2022-03-03 04:22:05+00:00,1499238660042268673,"यूपी चुनाव का 6वां चरण आज,
सीएम योगी ने डाला वोट,
लोगों से की मतदान की अपील।
#assemblyelection2022 #AssemblyPolls2022 https://t.co/217suAdScU",LaxakarNandini
82,2022-03-03 03:38:37+00:00,1499227719670050820,"Assembly Elections 2022: Voting for the 6th phase gets underway in Uttar Pradesh.

#AssemblyElections2022 #AssemblyPolls2022 #UttarPradeshElections #UttarPradeshElections2022 #UttarPradesh #JagrukVoter #GoVote #Election2022  #6thPhase",LokPoll
83,2022-03-03 02:56:26+00:00,1499217103529791488,"#UP election is in its last two phases. The 6th phase is ongoing and the last phase is on March 7. Here's what to expect.

#UttarPradeshAssemblyPolls #UPPolls2022 #AssemblyPolls2022 #UttarPradesh #BJP #SP #BSP 

Watch: https://t.co/VmBUfhtxyM https://t.co/I87hovfPqq",DeccanHerald
