,Datetime,Tweet Id,Text,Username
40,2022-02-19 10:09:04+00:00,1494977327062974469,"வாக்குகளை கூடுதலாக.. https://t.co/Nv9dYBUCi0 
""..40வது வார்டில் வாக்குபதிவு இயந்திரத்தில் 277 வாக்குகள் பதிவான நிலையில் 2177 வாக்குகள் பதிவாகியுள்ளதாக காட்டியதால்..""
Translation,
In ward 40, against 277 votes cast, the #EVM showed it as 2177 votes were cast.
#stateelections2022",Sjayaraj1999
41,2022-02-14 09:31:39+00:00,1493155972227153920,"#StateElections2022: Pole Positions For #AAP In #Punjab And #BJP In #Uttarakhand  
https://t.co/5AwoDVapB3",SakshiPost
42,2022-02-14 03:41:01+00:00,1493067731469422592,"So the time has come for People of Uttarakhand, U.P, Manipur,Punjab, and Goa to choose between ""NETA"" and ""NOTA"" (better than NETA).
So choose wisely!!
#Election2022 
#StateElections2022",DhyaniShreevats
43,2022-02-13 04:35:36+00:00,1492719080687955968,"What in your opinion will the #election #result be in #UttarPradesh 

#AssemblyElections2022, #StateElections2022, #AssemblyPolls2022, #UttarPradeshElections2022, #UttarakhandElections2022, #PunjabElections2022, #ManipurElections2022, #GoaElections2022.",Kwrsarassingh
44,2022-02-12 08:43:51+00:00,1492419166506160128,"Addressed the people of 9/6 Dimdaijang Village of Thangmeiband constituency today.

Highlighted landmark achievements of BJP which are tremendously improving lives of people &amp; urged them to bless BJP candidate Shri @WaikhomJotin &amp; make lotus bloom in #StateElections2022. https://t.co/I6PyF09f4e",BiswajitThongam
45,2022-02-10 16:15:25+00:00,1491808028655382528,"Update-

""गोवा से मेरा खास नाता है""- मोदीजी ❤️
#StateElections2022 https://t.co/1zonnzrstI https://t.co/NZl7pEIlTM",dr_ajit777
46,2022-02-10 10:55:43+00:00,1491727576062373889,"I have exercised my right to vote. You should too.
Please #GoVote
#StateElections2022 
#UttarPradeshElections2022 https://t.co/ZLNemcprTD",NatureLush01
47,2022-02-10 07:29:08+00:00,1491675586385055746,"Follow my Insta handle @politicalbaaba for pictorial series on #StateElections2022 #UttarPradeshElections2022 #PunjabElections2022 
https://t.co/yGR313W4IE",politicalbaaba
48,2022-02-10 04:15:28+00:00,1491626848505135106,"I have already exercised my right to vote. You should too.
Please #GoVote
#StateElections2022 https://t.co/OcS7NaGOC6",sujitsinghadv
49,2022-02-06 08:36:02+00:00,1490242872750542850,"Assembly elections 2022: EC announces further relaxations in curbs as Covid-19 cases drop https://t.co/fTJQcEiPiC 
#UPElections2022 #StateElections2022 #ECI #UPElection2022 #publiclokpal #plnews",public_lokpal
50,2022-02-06 05:16:58+00:00,1490192772561006592,"Covid appropriate behaviour and Precautions to be observed strictly

Limit of 20 Persons for Door to Door Campaign to Continue

#ElectionCommissionOfIndia 
#ECI
#COVID19 
#stateElections2022",Rstvarun
51,2022-02-06 05:16:57+00:00,1490192770002460675,"Ban on road shows, Pad-Yatras, cycle/bike/vehicle rallies and processions to continue

ECI grants further relaxation for Physical public meetings in indoor Halls and Outdoor meetings

#ElectionCommissionOfIndia 
#ECI
#COVID19 
#stateElections2022 https://t.co/vcNIDscpkn",Rstvarun
